Stage_5 690.817237  0.001485  1880.198726
Stage_5 688.055496  0.001461  1872.518680
Stage_5 685.304779  0.001438  1865.160849
Stage_5 682.565043  0.001416  1857.041278
Stage_5 679.836244  0.001395  1849.709780
Stage_5 677.118338  0.001374  1842.133929
Stage_5 674.411283  0.001354  1835.079071
Stage_5 671.715034  0.001335  1827.494207
Stage_5 669.029548  0.001316  1820.067992
Stage_5 666.354783  0.001297  1812.441426
Stage_5 663.690695  0.001280  1805.391517
Stage_5 661.037243  0.001262  1797.328054
Stage_5 658.394383  0.001246  1790.246631
Stage_5 655.762074  0.001229  1782.943294
Stage_5 653.140273  0.001213  1776.014051
Stage_5 650.528938  0.001198  1768.331379
Stage_5 647.928027  0.001183  1761.279174
Stage_5 645.337500  0.001169  1754.100884
Stage_5 642.757314  0.001154  1747.132707
Stage_5 640.187428  0.001141  1739.793212
Stage_5 637.627801  0.001127  1733.072895
Stage_5 635.078392  0.001114  1725.395338
Stage_5 632.539160  0.001101  1718.516730
Stage_5 630.010065  0.001089  1711.520633
Stage_5 627.491066  0.001077  1704.690814
Stage_5 624.982123  0.001065  1697.590755
Stage_5 622.483195  0.001053  1690.885846
Stage_5 619.994244  0.001042  1683.648176
Stage_5 617.515228  0.001031  1677.200050
Stage_5 615.046109  0.001020  1669.726472
Stage_5 612.586846  0.001010  1663.035444
Stage_5 610.137401  0.001000  1656.263085
Stage_5 607.697734  0.000990  1649.592150
Stage_5 605.267806  0.000980  1642.780972
Stage_5 602.847579  0.000970  1636.152855
Stage_5 600.437013  0.000961  1629.328773
Stage_5 598.036070  0.000952  1622.780759
Stage_5 595.644711  0.000943  1615.954879
Stage_5 593.262899  0.000934  1609.501965
Stage_5 590.890595  0.000925  1602.676600
Stage_5 588.527762  0.000917  1596.320184
Stage_5 586.174361  0.000909  1589.500032
Stage_5 583.830354  0.000901  1583.232456
Stage_5 581.495705  0.000893  1576.428388
Stage_5 579.170376  0.000885  1570.234967
Stage_5 576.854330  0.000877  1563.463464
Stage_5 574.547529  0.000870  1557.325055
Stage_5 572.249938  0.000863  1550.605347
Stage_5 569.961518  0.000856  1544.501904
Stage_5 567.682233  0.000849  1537.852242
Stage_5 565.412048  0.000842  1531.766502
Stage_5 563.150925  0.000835  1525.200811
Stage_5 560.898828  0.000828  1519.121047
Stage_5 558.655722  0.000822  1512.646947
Stage_5 556.421571  0.000815  1506.568081
Stage_5 554.196338  0.000809  1500.186641
Stage_5 551.979988  0.000803  1494.109684
Stage_5 549.772486  0.000797  1487.816657
Stage_5 547.573796  0.000791  1481.746973
Stage_5 545.383884  0.000785  1475.534840
Stage_5 543.202714  0.000779  1469.479989
Stage_5 541.030251  0.000774  1463.340056
Stage_5 538.866460  0.000768  1457.307886
Stage_5 536.711307  0.000763  1451.231914
Stage_5 534.564758  0.000757  1445.229270
Stage_5 532.426778  0.000752  1439.210406
Stage_5 530.297333  0.000747  1433.242534
Stage_5 528.176388  0.000742  1427.275614
Stage_5 526.063910  0.000737  1421.346104
Stage_5 523.959865  0.000732  1415.427522
Stage_5 521.864220  0.000727  1409.538567
Stage_5 519.776941  0.000722  1403.665942
Stage_5 517.697993  0.000718  1397.818706
Stage_5 515.627345  0.000713  1391.990506
Stage_5 513.564964  0.000708  1386.185476
Stage_5 511.510815  0.000704  1380.400710
Stage_5 509.464866  0.000700  1374.637966
Stage_5 507.427085  0.000695  1368.895952
Stage_5 505.397439  0.000691  1363.175349
Stage_5 503.375895  0.000687  1357.475577
Stage_5 501.362421  0.000683  1351.796853
Stage_5 499.356985  0.000679  1346.138898
Stage_5 497.359554  0.000674  1340.501739
Stage_5 495.370098  0.000671  1334.885219
Stage_5 493.388583  0.000667  1329.289289
Stage_5 491.414978  0.000663  1323.713839
Stage_5 489.449252  0.000659  1318.158794
Stage_5 487.491374  0.000655  1312.624061
Stage_5 485.541311  0.000651  1307.109557
Stage_5 483.599033  0.000648  1301.615194
Stage_5 481.664508  0.000644  1296.140888
Stage_5 479.737707  0.000641  1290.686552
Stage_5 477.818597  0.000637  1285.252102
Stage_5 475.907148  0.000634  1279.837453
Stage_5 474.003329  0.000630  1274.442523
Stage_5 472.107111  0.000627  1269.067226
Stage_5 470.218462  0.000624  1263.711480
Stage_5 468.337353  0.000620  1258.375202
Stage_5 466.463753  0.000617  1253.058310
Stage_5 464.597633  0.000614  1247.760722
Stage_5 462.738962  0.000611  1242.482356
Stage_5 460.887712  0.000608  1237.223131
Stage_5 459.043851  0.000605  1231.982966
Stage_5 457.207351  0.000602  1226.761781
Stage_5 455.378182  0.000599  1221.559497
Stage_5 453.556316  0.000596  1216.376032
Stage_5 451.741722  0.000593  1211.211309
Stage_5 449.934372  0.000590  1206.065249
Stage_5 448.134237  0.000587  1200.937773
Stage_5 446.341289  0.000584  1195.828803
Stage_5 444.555498  0.000582  1190.738262
Stage_5 442.776835  0.000579  1185.666072
Stage_5 441.005273  0.000576  1180.612157
Stage_5 439.240784  0.000573  1175.576441
Stage_5 437.483338  0.000571  1170.558848
Stage_5 435.732908  0.000568  1165.559302
Stage_5 433.989465  0.000566  1160.577727
Stage_5 432.252983  0.000563  1155.614050
Stage_5 430.523432  0.000561  1150.668195
Stage_5 428.800786  0.000558  1145.740090
Stage_5 427.085017  0.000556  1140.829660
Stage_5 425.376097  0.000553  1135.936832
Stage_5 423.673999  0.000551  1131.061533
Stage_5 421.978696  0.000548  1126.203692
Stage_5 420.290160  0.000546  1121.363235
Stage_5 418.608365  0.000544  1116.540093
Stage_5 416.933284  0.000542  1111.734192
Stage_5 415.264890  0.000539  1106.945463
Stage_5 413.603156  0.000537  1102.173836
Stage_5 411.948056  0.000535  1097.419239
Stage_5 410.299563  0.000533  1092.681604
Stage_5 408.657651  0.000530  1087.960862
Stage_5 407.022293  0.000528  1083.256943
Stage_5 405.393464  0.000526  1078.569779
Stage_5 403.771137  0.000524  1073.899302
Stage_5 402.155286  0.000522  1069.245445
Stage_5 400.545886  0.000520  1064.608140
Stage_5 398.942910  0.000518  1059.987320
Stage_5 397.346334  0.000516  1055.382920
Stage_5 395.756131  0.000514  1050.794872
Stage_5 394.172276  0.000512  1046.223111
Stage_5 392.594745  0.000510  1041.667572
Stage_5 391.023510  0.000508  1037.128190
Stage_5 389.458548  0.000506  1032.604900
Stage_5 387.899833  0.000504  1028.097638
Stage_5 386.347341  0.000502  1023.606341
Stage_5 384.801046  0.000501  1019.130945
Stage_5 383.260925  0.000499  1014.671387
Stage_5 381.726951  0.000497  1010.227604
Stage_5 380.199101  0.000495  1005.799535
Stage_5 378.677350  0.000493  1001.387117
Stage_5 377.161674  0.000492  996.990289
Stage_5 375.652048  0.000490  992.608990
Stage_5 374.148449  0.000488  988.243159
Stage_5 372.650853  0.000486  983.892736
Stage_5 371.159235  0.000485  979.557661
Stage_5 369.673571  0.000483  975.237875
Stage_5 368.193838  0.000481  970.933317
Stage_5 366.720012  0.000480  966.643930
Stage_5 365.252070  0.000478  962.369655
Stage_5 363.789988  0.000476  958.110434
Stage_5 362.333743  0.000475  953.866210
Stage_5 360.883310  0.000473  949.636924
Stage_5 359.438668  0.000472  945.422520
Stage_5 357.999793  0.000470  941.222942
Stage_5 356.566662  0.000469  937.038134
Stage_5 355.139252  0.000467  932.868038
Stage_5 353.717541  0.000466  928.712601
Stage_5 352.301505  0.000464  924.571767
Stage_5 350.891121  0.000463  920.445482
Stage_5 349.486368  0.000461  916.333690
Stage_5 348.087223  0.000460  912.236339
Stage_5 346.693663  0.000458  908.153374
Stage_5 345.305666  0.000457  904.084742
Stage_5 343.923210  0.000455  900.030391
Stage_5 342.546273  0.000454  895.990268
Stage_5 341.174833  0.000453  891.964320
Stage_5 339.808867  0.000451  887.952497
Stage_5 338.448354  0.000450  883.954746
Stage_5 337.093273  0.000448  879.971016
Stage_5 335.743601  0.000447  876.001258
Stage_5 334.399317  0.000446  872.045420
Stage_5 333.060399  0.000444  868.103452
Stage_5 331.726827  0.000443  864.175305
Stage_5 330.398578  0.000442  860.260930
Stage_5 329.075631  0.000441  856.360277
Stage_5 327.757965  0.000439  852.473299
Stage_5 326.445560  0.000438  848.599946
Stage_5 325.138394  0.000437  844.740171
Stage_5 323.836446  0.000435  840.893927
Stage_5 322.539696  0.000434  837.061166
Stage_5 321.248122  0.000433  833.241841
Stage_5 319.961704  0.000432  829.435906
Stage_5 318.680421  0.000431  825.643315
Stage_5 317.404253  0.000429  821.864022
Stage_5 316.133180  0.000428  818.097981
Stage_5 314.867181  0.000427  814.345148
Stage_5 313.606236  0.000426  810.605477
Stage_5 312.350325  0.000425  806.878924
Stage_5 311.099427  0.000424  803.165445
Stage_5 309.853523  0.000422  799.464995
Stage_5 308.612592  0.000421  795.777533
Stage_5 307.376615  0.000420  792.103014
Stage_5 306.145573  0.000419  788.441395
Stage_5 304.919444  0.000418  784.792634
Stage_5 303.698210  0.000417  781.156690
Stage_5 302.481852  0.000416  777.533519
Stage_5 301.270349  0.000415  773.923081
Stage_5 300.063683  0.000414  770.325334
Stage_5 298.861833  0.000413  766.740237
Stage_5 297.664782  0.000412  763.167750
Stage_5 296.472509  0.000410  759.607832
Stage_5 295.284995  0.000409  756.060444
Stage_5 294.102222  0.000408  752.525546
Stage_5 292.924171  0.000407  749.003099
Stage_5 291.750823  0.000406  745.493062
Stage_5 290.582158  0.000405  741.995399
Stage_5 289.418159  0.000404  738.510070
Stage_5 288.258807  0.000403  735.037036
Stage_5 287.104083  0.000402  731.576262
Stage_5 285.953968  0.000401  728.127707
Stage_5 284.808445  0.000400  724.691337
Stage_5 283.667494  0.000399  721.267112
Stage_5 282.531099  0.000399  717.854998
Stage_5 281.399240  0.000398  714.454957
Stage_5 280.271899  0.000397  711.066953
Stage_5 279.149058  0.000396  707.690951
Stage_5 278.030700  0.000395  704.326915
Stage_5 276.916807  0.000394  700.974809
Stage_5 275.807360  0.000393  697.634599
Stage_5 274.702342  0.000392  694.306250
Stage_5 273.601735  0.000391  690.989728
Stage_5 272.505522  0.000390  687.684998
Stage_5 271.413685  0.000389  684.392027
Stage_5 270.326207  0.000388  681.110780
Stage_5 269.243070  0.000388  677.841225
Stage_5 268.164257  0.000387  674.583328
Stage_5 267.089750  0.000386  671.337057
Stage_5 266.019533  0.000385  668.102379
Stage_5 264.953588  0.000384  664.879262
Stage_5 263.891899  0.000383  661.667673
Stage_5 262.834447  0.000383  658.467581
Stage_5 261.781217  0.000382  655.278953
Stage_5 260.732192  0.000381  652.101760
Stage_5 259.687354  0.000380  648.935969
Stage_5 258.646688  0.000379  645.781551
Stage_5 257.610175  0.000378  642.638473
Stage_5 256.577801  0.000378  639.506706
Stage_5 255.549547  0.000377  636.386220
Stage_5 254.525399  0.000376  633.276985
Stage_5 253.505339  0.000375  630.178970
Stage_5 252.489351  0.000374  627.092148
Stage_5 251.477418  0.000374  624.016487
Stage_5 250.469526  0.000373  620.951960
Stage_5 249.465657  0.000372  617.898537
Stage_5 248.465795  0.000371  614.856191
Stage_5 247.469925  0.000371  611.824892
Stage_5 246.478031  0.000370  608.804612
Stage_5 245.490096  0.000369  605.795324
Stage_5 244.506105  0.000368  602.796999
Stage_5 243.526042  0.000368  599.809610
Stage_5 242.549891  0.000367  596.833131
Stage_5 241.577637  0.000366  593.867532
Stage_5 240.609265  0.000365  590.912789
Stage_5 239.644758  0.000365  587.968873
Stage_5 238.684102  0.000364  585.035759
Stage_5 237.727280  0.000363  582.113419
Stage_5 236.774278  0.000363  579.201829
Stage_5 235.825081  0.000362  576.300961
Stage_5 234.879673  0.000361  573.410789
Stage_5 233.938038  0.000360  570.531289
Stage_5 233.000163  0.000360  567.662435
Stage_5 232.066032  0.000359  564.804201
Stage_5 231.135630  0.000358  561.956563
Stage_5 230.208942  0.000358  559.119494
Stage_5 229.285954  0.000357  556.292971
Stage_5 228.366650  0.000356  553.476969
Stage_5 227.451015  0.000356  550.671463
Stage_5 226.539037  0.000355  547.876430
Stage_5 225.630698  0.000354  545.091843
Stage_5 224.725986  0.000354  542.317681
Stage_5 223.824886  0.000353  539.553918
Stage_5 222.927382  0.000352  536.800532
Stage_5 222.033462  0.000352  534.057498
Stage_5 221.143110  0.000351  531.324793
Stage_5 220.256312  0.000351  528.602393
Stage_5 219.373055  0.000350  525.890277
Stage_5 218.493323  0.000349  523.188419
Stage_5 217.617103  0.000349  520.496798
Stage_5 216.744381  0.000348  517.815391
Stage_5 215.875144  0.000347  515.144175
Stage_5 215.009376  0.000347  512.483128
Stage_5 214.147064  0.000346  509.832227
Stage_5 213.288195  0.000346  507.191449
Stage_5 212.432754  0.000345  504.560773
Stage_5 211.580728  0.000344  501.940176
Stage_5 210.732104  0.000344  499.329637
Stage_5 209.886867  0.000343  496.729134
Stage_5 209.045004  0.000343  494.138644
Stage_5 208.206502  0.000342  491.558147
Stage_5 207.371348  0.000342  488.987621
Stage_5 206.539527  0.000341  486.427043
Stage_5 205.711027  0.000340  483.876394
Stage_5 204.885834  0.000340  481.335651
Stage_5 204.063936  0.000339  478.804793
Stage_5 203.245318  0.000339  476.283800
Stage_5 202.429969  0.000338  473.772649
Stage_5 201.617874  0.000338  471.271322
Stage_5 200.809022  0.000337  468.779795
Stage_5 200.003398  0.000336  466.298050
Stage_5 199.200990  0.000336  463.826064
Stage_5 198.401786  0.000335  461.363818
Stage_5 197.605772  0.000335  458.911290
Stage_5 196.812935  0.000334  456.468461
Stage_5 196.023264  0.000334  454.035310
Stage_5 195.236745  0.000333  451.611817
Stage_5 194.453366  0.000333  449.197960
Stage_5 193.673114  0.000332  446.793721
Stage_5 192.895977  0.000332  444.399079
Stage_5 192.121942  0.000331  442.014013
Stage_5 191.350997  0.000331  439.638504
Stage_5 190.583130  0.000330  437.272532
Stage_5 189.818328  0.000330  434.916077
Stage_5 189.056579  0.000329  432.569118
Stage_5 188.297871  0.000329  430.231636
Stage_5 187.542192  0.000328  427.903611
Stage_5 186.789530  0.000328  425.585024
Stage_5 186.039872  0.000327  423.275854
Stage_5 185.293207  0.000327  420.976082
Stage_5 184.549522  0.000326  418.685688
Stage_5 183.808807  0.000326  416.404653
Stage_5 183.071048  0.000325  414.132957
Stage_5 182.336234  0.000325  411.870579
Stage_5 181.604354  0.000324  409.617502
Stage_5 180.875396  0.000324  407.373705
Stage_5 180.149347  0.000323  405.139168
Stage_5 179.426197  0.000323  402.913873
Stage_5 178.705934  0.000322  400.697799
Stage_5 177.988546  0.000322  398.490928
Stage_5 177.274021  0.000321  396.293240
Stage_5 176.562350  0.000321  394.104715
Stage_5 175.853519  0.000320  391.925334
Stage_5 175.147518  0.000320  389.755077
Stage_5 174.444335  0.000319  387.593926
Stage_5 173.743959  0.000319  385.441861
Stage_5 173.046380  0.000318  383.298862
Stage_5 172.351585  0.000318  381.164910
Stage_5 171.659563  0.000318  379.039986
Stage_5 170.970304  0.000317  376.924070
Stage_5 170.283797  0.000317  374.817143
Stage_5 169.600030  0.000316  372.719185
Stage_5 168.918993  0.000316  370.630178
Stage_5 168.240675  0.000315  368.550102
Stage_5 167.565064  0.000315  366.478937
Stage_5 166.892151  0.000314  364.416664
Stage_5 166.221923  0.000314  362.363264
Stage_5 165.554372  0.000314  360.318717
Stage_5 164.889485  0.000313  358.283004
Stage_5 164.227252  0.000313  356.256105
Stage_5 163.567663  0.000312  354.238001
Stage_5 162.910707  0.000312  352.228673
Stage_5 162.256374  0.000311  350.228100
Stage_5 161.604653  0.000311  348.236264
Stage_5 160.955533  0.000311  346.253145
Stage_5 160.309005  0.000310  344.278723
Stage_5 159.665058  0.000310  342.312979
Stage_5 159.023681  0.000309  340.355894
Stage_5 158.384865  0.000309  338.407447
Stage_5 157.748599  0.000309  336.467619
Stage_5 157.114873  0.000308  334.536390
Stage_5 156.483677  0.000308  332.613741
Stage_5 155.855000  0.000307  330.699652
Stage_5 155.228833  0.000307  328.794103
Stage_5 154.605166  0.000307  326.897075
Stage_5 153.983989  0.000306  325.008547
Stage_5 153.365291  0.000306  323.128500
Stage_5 152.749063  0.000305  321.256915
Stage_5 152.135295  0.000305  319.393770
Stage_5 151.523977  0.000305  317.539046
Stage_5 150.915100  0.000304  315.692724
Stage_5 150.308653  0.000304  313.854782
Stage_5 149.704628  0.000303  312.025202
Stage_5 149.103013  0.000303  310.203963
Stage_5 148.503800  0.000303  308.391046
Stage_5 147.906980  0.000302  306.586429
Stage_5 147.312541  0.000302  304.790092
Stage_5 146.720476  0.000301  303.002016
Stage_5 146.130774  0.000301  301.222181
Stage_5 145.543427  0.000301  299.450565
Stage_5 144.958424  0.000300  297.687149
Stage_5 144.375756  0.000300  295.931912
Stage_5 143.795415  0.000300  294.184834
Stage_5 143.217390  0.000299  292.445895
Stage_5 142.641672  0.000299  290.715073
Stage_5 142.068253  0.000299  288.992348
Stage_5 141.497123  0.000298  287.277701
Stage_5 140.928273  0.000298  285.571109
Stage_5 140.361694  0.000297  283.872553
Stage_5 139.797377  0.000297  282.182012
Stage_5 139.235312  0.000297  280.499465
Stage_5 138.675491  0.000296  278.824891
Stage_5 138.117905  0.000296  277.158270
Stage_5 137.562545  0.000296  275.499580
Stage_5 137.009402  0.000295  273.848800
Stage_5 136.458467  0.000295  272.205910
Stage_5 135.909731  0.000295  270.570889
Stage_5 135.363186  0.000294  268.943715
Stage_5 134.818823  0.000294  267.324368
Stage_5 134.276633  0.000294  265.712826
Stage_5 133.736607  0.000293  264.109068
Stage_5 133.198737  0.000293  262.513073
Stage_5 132.663014  0.000293  260.924820
Stage_5 132.129430  0.000292  259.344287
Stage_5 131.597976  0.000292  257.771453
Stage_5 131.068643  0.000292  256.206296
Stage_5 130.541424  0.000291  254.648795
Stage_5 130.016309  0.000291  253.098929
Stage_5 129.493291  0.000291  251.556675
Stage_5 128.972360  0.000290  250.022013
Stage_5 128.453509  0.000290  248.494921
Stage_5 127.936729  0.000290  246.975377
Stage_5 127.422012  0.000289  245.463359
Stage_5 126.909350  0.000289  243.958845
Stage_5 126.398735  0.000289  242.461815
Stage_5 125.890158  0.000288  240.972245
Stage_5 125.383611  0.000288  239.490114
Stage_5 124.879086  0.000288  238.015400
Stage_5 124.376576  0.000287  236.548081
Stage_5 123.876071  0.000287  235.088136
Stage_5 123.377564  0.000287  233.635541
Stage_5 122.881048  0.000286  232.190275
Stage_5 122.386513  0.000286  230.752316
Stage_5 121.893953  0.000286  229.321641
Stage_5 121.403359  0.000285  227.898229
Stage_5 120.914724  0.000285  226.482056
Stage_5 120.428039  0.000285  225.073102
Stage_5 119.943297  0.000285  223.671343
Stage_5 119.460490  0.000284  222.276756
Stage_5 118.979610  0.000284  220.889321
Stage_5 118.500650  0.000284  219.509013
Stage_5 118.023602  0.000283  218.135811
Stage_5 117.548459  0.000283  216.769693
Stage_5 117.075212  0.000283  215.410634
Stage_5 116.603855  0.000282  214.058614
Stage_5 116.134379  0.000282  212.713609
Stage_5 115.666777  0.000282  211.375596
Stage_5 115.201042  0.000282  210.044554
Stage_5 114.737166  0.000281  208.720458
Stage_5 114.275142  0.000281  207.403287
Stage_5 113.814963  0.000281  206.093018
Stage_5 113.356620  0.000280  204.789627
Stage_5 112.900107  0.000280  203.493092
Stage_5 112.445417  0.000280  202.203391
Stage_5 111.992542  0.000280  200.920499
Stage_5 111.541474  0.000279  199.644394
Stage_5 111.092207  0.000279  198.375054
Stage_5 110.644734  0.000279  197.112455
Stage_5 110.199047  0.000278  195.856573
Stage_5 109.755139  0.000278  194.607387
Stage_5 109.313004  0.000278  193.364873
Stage_5 108.872633  0.000278  192.129007
Stage_5 108.434020  0.000277  190.899767
Stage_5 107.997158  0.000277  189.677130
Stage_5 107.562041  0.000277  188.461072
Stage_5 107.128660  0.000276  187.251570
Stage_5 106.697009  0.000276  186.048601
Stage_5 106.267081  0.000276  184.852142
Stage_5 105.838870  0.000276  183.662169
Stage_5 105.412368  0.000275  182.478659
Stage_5 104.987569  0.000275  181.301589
Stage_5 104.564465  0.000275  180.130935
Stage_5 104.143051  0.000275  178.966674
Stage_5 103.723319  0.000274  177.808783
Stage_5 103.305262  0.000274  176.657239
Stage_5 102.888874  0.000274  175.512017
Stage_5 102.474149  0.000273  174.373096
Stage_5 102.061079  0.000273  173.240450
Stage_5 101.649658  0.000273  172.114057
Stage_5 101.239880  0.000273  170.993893
Stage_5 100.831737  0.000272  169.879935
Stage_5 100.425224  0.000272  168.772160
Stage_5 100.020333  0.000272  167.670543
Stage_5 99.617059  0.000272  166.575062
Stage_5 99.215394  0.000271  165.485693
Stage_5 98.815333  0.000271  164.402413
Stage_5 98.416870  0.000271  163.325197
Stage_5 98.019996  0.000271  162.254023
Stage_5 97.624707  0.000270  161.188866
Stage_5 97.230997  0.000270  160.129705
Stage_5 96.838857  0.000270  159.076514
Stage_5 96.448284  0.000270  158.029270
Stage_5 96.059269  0.000269  156.987951
Stage_5 95.671807  0.000269  155.952531
Stage_5 95.285893  0.000269  154.922989
Stage_5 94.901518  0.000269  153.899300
Stage_5 94.518678  0.000268  152.881441
Stage_5 94.137367  0.000268  151.869388
Stage_5 93.757577  0.000268  150.863118
Stage_5 93.379304  0.000268  149.862607
Stage_5 93.002541  0.000267  148.867832
Stage_5 92.627282  0.000267  147.878770
Stage_5 92.253521  0.000267  146.895396
Stage_5 91.881252  0.000267  145.917687
Stage_5 91.510469  0.000266  144.945621
Stage_5 91.141166  0.000266  143.979173
Stage_5 90.773337  0.000266  143.018320
Stage_5 90.406977  0.000266  142.063038
Stage_5 90.042080  0.000265  141.113304
Stage_5 89.678639  0.000265  140.169096
Stage_5 89.316649  0.000265  139.230388
Stage_5 88.956104  0.000265  138.297159
Stage_5 88.596998  0.000264  137.369383
Stage_5 88.239326  0.000264  136.447040
Stage_5 87.883081  0.000264  135.530103
Stage_5 87.528259  0.000264  134.618552
Stage_5 87.174853  0.000264  133.712362
Stage_5 86.822858  0.000263  132.811509
Stage_5 86.472269  0.000263  131.915971
Stage_5 86.123078  0.000263  131.025725
Stage_5 85.775282  0.000263  130.140747
Stage_5 85.428874  0.000262  129.261013
Stage_5 85.083849  0.000262  128.386502
Stage_5 84.740202  0.000262  127.517189
Stage_5 84.397926  0.000262  126.653052
Stage_5 84.057016  0.000261  125.794067
Stage_5 83.717468  0.000261  124.940211
Stage_5 83.379275  0.000261  124.091462
Stage_5 83.042432  0.000261  123.247796
Stage_5 82.706934  0.000261  122.409190
Stage_5 82.372775  0.000260  121.575621
Stage_5 82.039950  0.000260  120.747067
Stage_5 81.708453  0.000260  119.923504
Stage_5 81.378280  0.000260  119.104909
Stage_5 81.049425  0.000259  118.291260
Stage_5 80.721883  0.000259  117.482534
Stage_5 80.395648  0.000259  116.678708
Stage_5 80.070716  0.000259  115.879760
Stage_5 79.747081  0.000259  115.085666
Stage_5 79.424738  0.000258  114.296403
Stage_5 79.103681  0.000258  113.511950
Stage_5 78.783907  0.000258  112.732284
Stage_5 78.465408  0.000258  111.957381
Stage_5 78.148182  0.000257  111.187220
Stage_5 77.832221  0.000257  110.421778
Stage_5 77.517522  0.000257  109.661033
Stage_5 77.204079  0.000257  108.904961
Stage_5 76.891888  0.000257  108.153542
Stage_5 76.580943  0.000256  107.406751
Stage_5 76.271239  0.000256  106.664568
Stage_5 75.962771  0.000256  105.926969
Stage_5 75.655535  0.000256  105.193933
Stage_5 75.349525  0.000256  104.465438
Stage_5 75.044737  0.000255  103.741461
Stage_5 74.741166  0.000255  103.021979
Stage_5 74.438806  0.000255  102.306972
Stage_5 74.137654  0.000255  101.596418
Stage_5 73.837703  0.000255  100.890293
Stage_5 73.538950  0.000254  100.188577
Stage_5 73.241390  0.000254  99.491247
Stage_5 72.945018  0.000254  98.798281
Stage_5 72.649828  0.000254  98.109659
Stage_5 72.355817  0.000254  97.425357
Stage_5 72.062980  0.000253  96.745355
Stage_5 71.771312  0.000253  96.069631
Stage_5 71.480808  0.000253  95.398163
Stage_5 71.191464  0.000253  94.730930
Stage_5 70.903275  0.000253  94.067910
Stage_5 70.616236  0.000252  93.409082
Stage_5 70.330344  0.000252  92.754424
Stage_5 70.045592  0.000252  92.103916
Stage_5 69.761977  0.000252  91.457536
Stage_5 69.479495  0.000252  90.815262
Stage_5 69.198140  0.000251  90.177074
Stage_5 68.917908  0.000251  89.542951
Stage_5 68.638795  0.000251  88.912871
Stage_5 68.360796  0.000251  88.286813
Stage_5 68.083907  0.000251  87.664757
Stage_5 67.808124  0.000250  87.046682
Stage_5 67.533441  0.000250  86.432567
Stage_5 67.259855  0.000250  85.822391
Stage_5 66.987360  0.000250  85.216133
Stage_5 66.715954  0.000250  84.613773
Stage_5 66.445631  0.000249  84.015290
Stage_5 66.176388  0.000249  83.420664
Stage_5 65.908219  0.000249  82.829874
Stage_5 65.641121  0.000249  82.242900
Stage_5 65.375088  0.000249  81.659721
Stage_5 65.110118  0.000248  81.080318
Stage_5 64.846206  0.000248  80.504669
Stage_5 64.583347  0.000248  79.932756
Stage_5 64.321538  0.000248  79.364557
Stage_5 64.060774  0.000248  78.800053
Stage_5 63.801050  0.000248  78.239223
Stage_5 63.542364  0.000247  77.682048
Stage_5 63.284710  0.000247  77.128508
Stage_5 63.028085  0.000247  76.578583
Stage_5 62.772484  0.000247  76.032254
Stage_5 62.517904  0.000247  75.489500
Stage_5 62.264339  0.000246  74.950303
Stage_5 62.011788  0.000246  74.414642
Stage_5 61.760244  0.000246  73.882498
Stage_5 61.509704  0.000246  73.353852
Stage_5 61.260165  0.000246  72.828684
Stage_5 61.011622  0.000246  72.306976
Stage_5 60.764071  0.000245  71.788707
Stage_5 60.517508  0.000245  71.273859
Stage_5 60.271929  0.000245  70.762413
Stage_5 60.027331  0.000245  70.254350
Stage_5 59.783709  0.000245  69.749650
Stage_5 59.541060  0.000244  69.248295
Stage_5 59.299379  0.000244  68.750266
Stage_5 59.058664  0.000244  68.255544
Stage_5 58.818909  0.000244  67.764111
Stage_5 58.580111  0.000244  67.275948
Stage_5 58.342267  0.000244  66.791036
Stage_5 58.105372  0.000243  66.309358
Stage_5 57.869422  0.000243  65.830894
Stage_5 57.634415  0.000243  65.355626
Stage_5 57.400346  0.000243  64.883536
Stage_5 57.167211  0.000243  64.414606
Stage_5 56.935007  0.000243  63.948817
Stage_5 56.703730  0.000242  63.486153
Stage_5 56.473376  0.000242  63.026593
Stage_5 56.243942  0.000242  62.570122
Stage_5 56.015423  0.000242  62.116720
Stage_5 55.787817  0.000242  61.666370
Stage_5 55.561119  0.000242  61.219054
Stage_5 55.335327  0.000241  60.774755
Stage_5 55.110436  0.000241  60.333455
Stage_5 54.886442  0.000241  59.895137
Stage_5 54.663343  0.000241  59.459783
Stage_5 54.441134  0.000241  59.027375
Stage_5 54.219813  0.000241  58.597897
Stage_5 53.999375  0.000240  58.171332
Stage_5 53.779816  0.000240  57.747661
Stage_5 53.561135  0.000240  57.326868
Stage_5 53.343326  0.000240  56.908936
Stage_5 53.126387  0.000240  56.493849
Stage_5 52.910314  0.000240  56.081588
Stage_5 52.695103  0.000239  55.672138
Stage_5 52.480752  0.000239  55.265481
Stage_5 52.267256  0.000239  54.861601
Stage_5 52.054613  0.000239  54.460482
Stage_5 51.842818  0.000239  54.062106
Stage_5 51.631869  0.000239  53.666458
Stage_5 51.421762  0.000238  53.273521
Stage_5 51.212494  0.000238  52.883278
Stage_5 51.004061  0.000238  52.495714
Stage_5 50.796460  0.000238  52.110813
Stage_5 50.589688  0.000238  51.728557
Stage_5 50.383742  0.000238  51.348932
Stage_5 50.178617  0.000237  50.971920
Stage_5 49.974312  0.000237  50.597508
Stage_5 49.770822  0.000237  50.225677
Stage_5 49.568144  0.000237  49.856414
Stage_5 49.366275  0.000237  49.489701
Stage_5 49.165213  0.000237  49.125524
Stage_5 48.964953  0.000236  48.763868
Stage_5 48.765492  0.000236  48.404715
